
1 | 250
2 | 250
3 | 250
4 | 250
5 | 250
6 | 250
7 | 105
8 | 250
9 | 250
10 | 250
11 | 250
12 | 250
13 | 250
14 | 250
15 | 250
16 | 250
17 | 250
18 | 250
19 | 184
20 | 250
21 | 53
22 | 250
23 | 118
24 | 250
25 | 250
26 | 250
27 | 250
28 | 141
29 | 250
30 | 250
31 | 250
32 | 250
33 | 250
34 | 250
35 | 61
36 | 247
37 | 250
38 | 51
39 | 64
40 | 250
41 | 250
42 | 250
43 | 212
44 | 250
45 | 250
46 | 250
47 | 250
48 | 250
49 | 250
50 | 250
51 | 250
52 | 250
53 | 250
54 | 250
55 | 118
56 | 250
57 | 211
58 | 197
59 | 250
60 | 36
61 | 250
62 | 250
63 | 249
64 | 250
65 | 124
66 | 250
67 | 250
68 | 250
69 | 36
70 | 250
71 | 250
72 | 250
73 | 138
74 | 250
75 | 141
76 | 250
77 | 209
78 | 250
79 | 250
80 | 246
81 | 250
82 | 250
83 | 250
84 | 250
85 | 250
86 | 250
87 | 250
88 | 250
89 | 250
90 | 63
91 | 167
92 | 226
93 | 250
94 | 152
95 | 250
96 | 42
97 | 29
98 | 250
99 | 57
100 | 93
101 | 250
102 | 119
103 | 42
104 | 250
105 | 250
106 | 250
107 | 36
108 | 38
109 | 31
110 | 67
111 | 250
112 | 120
113 | 106
114 | 34
115 | 56
116 | 128
117 | 250
118 | 26
119 | 69
120 | 54
121 | 156
122 | 250
123 | 73
124 | 234
125 | 250
126 | 250
127 | 160
128 | 166
129 | 250
130 | 250
131 | 250
132 | 250
133 | 39
134 | 44
135 | 214
136 | 250
137 | 132
138 | 29
139 | 210
140 | 85
141 | 56
142 | 107
143 | 250
144 | 129
145 | 72
146 | 214
147 | 52
148 | 250
149 | 250
150 | 178
151 | 191
152 | 250
153 | 250
154 | 30
155 | 227
156 | 103
157 | 250
158 | 200
159 | 250
160 | 164
161 | 49
162 | 73
163 | 46
164 | 115
165 | 46
166 | 27
167 | 250
168 | 250
169 | 204
170 | 250
171 | 250
172 | 25
173 | 250
174 | 116
175 | 128
176 | 46
177 | 63
178 | 250
179 | 83
180 | 250
181 | 139
182 | 250
183 | 40
184 | 109
185 | 250
186 | 78
187 | 124
188 | 250
189 | 59
190 | 250
191 | 20
192 | 218
193 | 250
194 | 54
195 | 250
196 | 250
197 | 106
198 | 114
199 | 47
200 | 161
201 | 65
202 | 244
203 | 45
204 | 190
205 | 250
206 | 239
207 | 250
208 | 167
209 | 250
210 | 172
211 | 80
212 | 250
213 | 250
214 | 55
215 | 52
216 | 250
217 | 108
218 | 81
219 | 65
220 | 41
221 | 81
222 | 185
223 | 139
224 | 93
225 | 30
226 | 81
227 | 250
228 | 185
229 | 250
230 | 34
231 | 227
232 | 112
233 | 250
234 | 250
235 | 239
236 | 128
237 | 36
238 | 250
239 | 181
240 | 37
241 | 250
242 | 74
243 | 37
244 | 250
245 | 250
246 | 250
247 | 11
248 | 70
249 | 18
250 | 115
251 | 94
252 | 37
253 | 148
254 | 129
255 | 29
256 | 250
257 | 195
258 | 62
259 | 25
260 | 250
261 | 226
262 | 250
263 | 33
264 | 111
265 | 230
266 | 110
267 | 57
268 | 118
269 | 64
270 | 250
271 | 242
272 | 231
273 | 149
274 | 250
275 | 117
276 | 250
277 | 194
278 | 57
279 | 83
280 | 54
281 | 106
282 | 250
283 | 56
284 | 250
285 | 250
286 | 168
287 | 204
288 | 10
289 | 167
290 | 48
291 | 208
292 | 121
293 | 117
294 | 128
295 | 29
296 | 50
297 | 34
298 | 46
299 | 55
300 | 107
301 | 250
302 | 250
303 | 108
304 | 102
305 | 34
306 | 45
307 | 53
308 | 163
309 | 92
310 | 43
311 | 147
312 | 70
313 | 69
314 | 250
315 | 248
316 | 78
317 | 90
318 | 140
319 | 66
320 | 178
321 | 226
322 | 192
323 | 109
324 | 108
325 | 56
326 | 217
327 | 47
328 | 158
329 | 214
330 | 203
331 | 69
332 | 250
333 | 135
334 | 250
335 | 48
336 | 250
337 | 214
338 | 196
339 | 110
340 | 204
341 | 250
342 | 125
343 | 39
344 | 63
345 | 194
346 | 142
347 | 87
348 | 24
349 | 250
350 | 211
351 | 84
352 | 176
353 | 48
354 | 67
355 | 85
356 | 250
357 | 70
358 | 250
359 | 250
360 | 104
361 | 93
362 | 185
363 | 136
364 | 126
365 | 41
366 | 58
367 | 28
368 | 69
369 | 19
370 | 176
371 | 168
372 | 57
373 | 142
374 | 82
375 | 155
376 | 119
377 | 180
378 | 58
379 | 65
380 | 73
381 | 209
382 | 21
383 | 62
384 | 29
385 | 198
386 | 95
387 | 36
388 | 250
389 | 43
390 | 44
391 | 49
392 | 124
393 | 181
394 | 152
395 | 114
396 | 48
397 | 69
398 | 98
399 | 103
400 | 30
401 | 88
402 | 115
403 | 184
404 | 187
405 | 137
406 | 163
407 | 138
408 | 21
409 | 93
410 | 40
411 | 111
412 | 50
413 | 66
414 | 79
415 | 65
416 | 184
417 | 214
418 | 40
419 | 116
420 | 31
421 | 102
422 | 38
423 | 214
424 | 95
425 | 150
426 | 46
427 | 32
428 | 175
429 | 144
430 | 49
431 | 41
432 | 64
433 | 158
434 | 184
435 | 26
436 | 62
437 | 191
438 | 50
439 | 36
440 | 136
441 | 81
442 | 36
443 | 250
444 | 149
445 | 38
446 | 88
447 | 217
448 | 56
449 | 24
450 | 32
451 | 44
452 | 179
453 | 142
454 | 59
455 | 34
456 | 33
457 | 120
458 | 95
459 | 103
460 | 143
461 | 88
462 | 59
463 | 122
464 | 35
465 | 188
466 | 121
467 | 123
468 | 97
469 | 49
470 | 149
471 | 119
472 | 193
473 | 250
474 | 60
475 | 81
