
1 | 44
2 | 75
3 | 41
4 | 136
5 | 184
6 | 45
7 | 89
8 | 150
9 | 129
10 | 44
11 | 70
12 | 39
13 | 44
14 | 39
15 | 146
16 | 92
17 | 119
18 | 42
19 | 45
20 | 45
21 | 40
22 | 51
23 | 24
24 | 72
25 | 215
26 | 170
27 | 112
28 | 36
29 | 111
30 | 41
31 | 40
32 | 30
33 | 110
34 | 115
35 | 71
36 | 81
37 | 21
38 | 57
39 | 42
40 | 44
41 | 44
42 | 116
43 | 67
44 | 55
45 | 60
46 | 24
47 | 50
48 | 79
49 | 38
50 | 45
51 | 33
52 | 72
53 | 150
54 | 20
55 | 68
56 | 43
57 | 34
58 | 98
59 | 50
60 | 62
61 | 71
62 | 27
63 | 135
64 | 56
65 | 44
66 | 27
67 | 23
68 | 46
69 | 25
70 | 31
71 | 57
72 | 84
73 | 20
74 | 26
75 | 48
76 | 28
77 | 41
78 | 38
79 | 72
80 | 98
81 | 42
82 | 36
83 | 71
84 | 33
85 | 25
86 | 28
87 | 30
88 | 50
89 | 37
90 | 53
91 | 43
92 | 86
93 | 37
94 | 42
95 | 10
96 | 27
97 | 62
98 | 130
99 | 24
100 | 69
101 | 75
102 | 26
103 | 22
104 | 43
105 | 33
106 | 51
107 | 14
108 | 30
109 | 115
110 | 18
111 | 46
112 | 16
113 | 35
114 | 45
115 | 59
116 | 40
117 | 24
118 | 25
119 | 28
120 | 49
121 | 126
122 | 29
123 | 197
124 | 19
125 | 78
126 | 67
127 | 60
128 | 14
129 | 52
130 | 31
131 | 82
132 | 203
133 | 47
134 | 21
135 | 113
136 | 46
137 | 34
138 | 43
139 | 44
140 | 20
141 | 72
142 | 40
143 | 81
144 | 16
145 | 109
146 | 71
147 | 55
148 | 56
149 | 15
150 | 33
151 | 17
152 | 34
153 | 39
154 | 27
155 | 26
156 | 103
157 | 157
158 | 101
159 | 78
160 | 46
161 | 18
162 | 21
163 | 20
164 | 23
165 | 94
166 | 58
167 | 110
168 | 55
169 | 33
170 | 12
171 | 47
172 | 23
173 | 25
174 | 75
175 | 34
176 | 50
177 | 54
178 | 21
179 | 23
180 | 72
181 | 48
182 | 33
183 | 100
184 | 21
185 | 62
186 | 30
187 | 43
188 | 25
189 | 36
190 | 23
191 | 29
192 | 28
193 | 41
194 | 21
195 | 41
196 | 22
197 | 84
198 | 41
199 | 26
200 | 20
201 | 25
202 | 13
203 | 87
204 | 27
205 | 52
206 | 14
207 | 11
208 | 21
209 | 44
210 | 18
211 | 21
212 | 13
213 | 33
214 | 62
215 | 74
216 | 24
217 | 21
218 | 22
219 | 71
220 | 12
221 | 17
222 | 32
223 | 48
224 | 48
225 | 25
226 | 14
227 | 73
228 | 39
229 | 26
230 | 93
